account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,post_auth_risk_score,txn_hour,txn_day,txn_month,txn_dayofweek,payment_channel_card,payment_channel_upi,payment_channel_wallet,device_type_mobile,device_type_tablet,is_fraud,fraud_probability,predicted_fraud
1.1421560517382825,-0.0007480989863767,1.224667610107916,3.316834689421985,-0.16087190095394,-0.2226690536816276,-0.2729325833876487,-0.5583996806614548,-1.0512265833382894,2.680956077544994,1.098366062589733,-1.2606136119592373,-0.4270680625444956,3.687461982206144,17,7,2,1,False,True,False,True,False,1.0,0.53661954,1
-1.0436833811726771,1.4179756225894635,1.224667610107916,-0.6736901673647737,1.6875479920801315,-0.4770911819559485,-0.2729325833876487,0.7354869052590678,-1.0512265833382894,2.680956077544994,1.098366062589733,-1.3028695896318507,-0.4346659319754621,4.562636044520863,16,25,5,3,True,False,False,True,False,1.0,0.99993646,1
0.0273954136909664,-0.0007480989863767,1.224667610107916,-0.4355275278302438,-1.6334273892380609,-0.4632593295689403,-0.2729325833876487,0.4160007278436037,-1.0512265833382894,-0.6744833789688074,1.098366062589733,-1.0894812443890516,-0.4355626987789309,4.928147310597856,7,28,5,6,True,False,False,True,False,1.0,0.9996377,1
-1.3669290207318516,1.4179756225894635,-1.22188049597093,-0.3220554504154873,0.0132615373520134,-0.9379513992509796,-0.2729325833876487,-0.2619843171273707,-1.0512265833382894,1.0032363492880934,2.787852908363163,-0.317907656937109,-0.916434342978003,4.814711793781401,6,31,5,2,False,False,True,False,False,1.0,0.9998585,1
0.493917498892586,-1.4194718205622172,-1.22188049597093,-0.259173772101008,0.3626344999506505,-1.326121942558251,-0.2729325833876487,0.2874366060439598,0.8612485394261293,0.4439964398691264,2.787852908363163,-0.1570322143150919,-1.3078115510002022,3.891615889842286,8,1,6,3,True,False,False,True,False,1.0,0.9838918,1
-0.8444941762551316,0.7086137618015436,-1.22188049597093,0.4852979750146985,-0.1303930870973773,-0.0799295365560183,3.663908455296782,0.0890488126027782,-1.0512265833382894,0.4439964398691264,-0.591120783183697,-1.2242842169401786,-0.1097534584978757,5.488040831939195,9,18,4,1,True,False,False,True,False,1.0,0.9993399,1
-0.5037757994224881,-0.0007480989863767,1.224667610107916,-0.2959580714117015,-0.8212462011794663,0.2241491283330011,-0.2729325833876487,-0.9540276520384994,-1.0512265833382894,1.5624762587070602,4.477339754136593,1.357657809110833,0.2420318380189794,5.45785378880378,2,24,6,5,False,True,False,True,False,1.0,0.99998677,1
-0.4426212189653469,-0.7101099597742969,0.0013935570684929,-0.2498956439752439,0.116523540211927,3.731471225827962,3.663908455296782,-1.11576035675817,1.8174861008083387,1.5624762587070602,1.098366062589733,0.4474030660732114,3.740404214701997,1.313243533947428,5,7,3,1,True,False,False,True,False,0.0,0.99675447,1
-1.1048379616298185,-1.4194718205622172,0.0013935570684929,0.3294738566619888,-0.7628830961512634,0.3259390398497239,-0.2729325833876487,2.705793038912332,-0.09498902195608,-0.6744833789688074,2.787852908363163,0.079965903460599,0.3050293868381902,5.513638701100434,10,16,3,3,False,True,False,True,False,1.0,0.99985385,1
-0.6260849603367704,-0.7101099597742969,-1.22188049597093,-0.0561262575156512,-0.8054878897142005,2.253457221651721,-0.2729325833876487,-0.4974762662269271,-1.0512265833382894,1.0032363492880934,-0.591120783183697,-0.9672420952943172,2.2529995951900754,4.479094492751128,16,28,5,6,True,False,False,True,False,1.0,0.99747145,1
-1.0227160964445143,-0.0007480989863767,0.0013935570684929,0.4391434398032792,-1.344943777439788,0.4438855074460496,-0.2729325833876487,1.6523007161521286,-1.0512265833382894,4.358675805801894,-0.591120783183697,1.344249996499138,0.4159993514385763,3.6389396879122295,12,17,6,5,True,False,False,True,False,1.0,0.9995203,1
-1.3756653893685862,-0.7101099597742969,1.224667610107916,-1.131877779678807,-0.680541139361356,0.1989096387048213,-0.2729325833876487,-0.3635857115928148,-1.0512265833382894,3.799435896382928,1.098366062589733,-1.0781084205517315,0.2684472980933058,4.927432485991287,13,24,3,4,False,False,True,True,False,1.0,0.9999808,1
-1.298785345365323,-0.0007480989863767,1.224667610107916,-1.3352159916207875,-0.5068446732970735,-0.3445520594781156,-0.2729325833876487,-0.1164367332571677,-0.09498902195608,1.5624762587070602,6.166826599910023,0.3227526859862427,-0.2615138856082463,4.226146657470574,11,25,3,5,True,False,False,True,False,1.0,0.9999523,1
-0.8060541542535,-0.0007480989863767,0.0013935570684929,-0.7330373587844047,-0.3906032293212714,0.1685465093630703,3.663908455296782,-0.7398788565215549,-1.0512265833382894,-0.1152434695498404,-0.591120783183697,-0.0135200837740069,0.213511984777223,5.464851921702092,19,24,4,0,True,False,False,True,False,1.0,0.99890983,1
0.8031849486329855,1.4179756225894635,0.0013935570684929,-0.7992676048948172,-0.93316571657749,2.903734182994956,-0.2729325833876487,-1.5864074547546347,0.8612485394261293,-0.6744833789688074,-0.591120783183697,3.016620260788258,2.948027243126456,0.0380178805662935,4,5,6,0,False,False,True,True,False,0.0,0.56864226,1
-1.1974434691792033,1.4179756225894635,-1.22188049597093,-0.6252296940874948,0.6361996063106193,-0.8664521719467931,-0.2729325833876487,1.370929095002983,-1.0512265833382894,2.680956077544994,-0.591120783183697,0.1306395378945594,-0.8263411258535871,4.178253408830443,23,15,6,3,False,False,True,True,False,1.0,0.9972453,1
-0.8741978296200288,-1.4194718205622172,0.0013935570684929,1.3390754209882094,-0.955164537869122,-0.3281606167590336,-0.2729325833876487,0.6316152279461453,-0.09498902195608,0.4439964398691264,1.098366062589733,-1.1329713307436164,-0.4102659797934039,4.1794185729391495,15,2,4,6,True,False,False,True,False,1.0,0.99079895,1
-1.190454374269816,-0.7101099597742969,-1.22188049597093,-0.3685505374129777,-1.066585631803989,4.324070167406829,-0.2729325833876487,0.0011938560379995,1.8174861008083387,-1.2337232883877742,1.098366062589733,-0.6313712232807822,4.339297467025153,0.800070948891448,13,7,5,6,False,True,False,True,False,0.0,0.97804844,1
-0.7676141322518685,-0.0007480989863767,0.0013935570684929,-0.5899505731189376,2.696564691937751,-0.6953041056981221,-0.2729325833876487,0.7208797557294138,1.8174861008083387,3.799435896382928,1.098366062589733,1.3889503629914297,-0.6576691933233952,4.322018933703626,23,26,3,6,True,False,False,True,False,1.0,0.99998343,1
-0.7833395957979905,-0.0007480989863767,-1.22188049597093,0.8751727527351526,-1.196250316828627,-0.4111224882181435,3.663908455296782,-0.2716018340252045,-1.0512265833382894,-1.2337232883877742,1.098366062589733,1.0810821120029748,-0.4644413384350373,4.84268288063645,15,29,1,6,True,False,False,True,False,1.0,0.9965803,1
0.8206576859064544,0.7086137618015436,0.0013935570684929,-0.9494617283113396,0.8640738026508481,0.7708388945299228,-0.2729325833876487,1.3115836518882686,-1.0512265833382894,1.5624762587070602,-0.591120783183697,0.5690828468948804,0.8281182485230619,3.58765817063696,22,11,4,1,False,True,False,True,False,1.0,0.5056887,1
1.3710489100207248,-0.0007480989863767,-1.22188049597093,1.9426639968293884,-1.48584001461363,0.0109223161284937,-0.2729325833876487,-0.9772855771435724,-0.09498902195608,1.5624762587070602,1.098366062589733,0.7956242375734414,-0.1090398603262858,4.397804638492086,19,19,4,2,False,False,True,False,False,1.0,0.9977835,1
0.2056173338803492,-0.7101099597742969,1.224667610107916,-0.4447453958850688,3.0949673055901465,0.3969790415815096,-0.2729325833876487,1.164364541086406,-0.09498902195608,2.680956077544994,-0.591120783183697,-0.9018344128949132,0.4237472446342009,5.60723068683853,14,26,3,6,False,True,False,True,False,1.0,0.9999962,1
-0.8637141872559474,0.7086137618015436,0.0013935570684929,0.8495484215865134,0.2017740934854584,-1.2066546264924036,-0.2729325833876487,-0.6947351552851593,-1.0512265833382894,1.0032363492880934,1.098366062589733,2.3675119020610813,-1.257006480610025,4.894843632177801,2,14,5,6,False,True,False,True,False,1.0,0.99986887,1
-0.440873945238,-1.4194718205622172,0.0013935570684929,-0.402387489141528,-1.4843379225328852,0.543353718976298,-0.2729325833876487,-0.034719024829528,-1.0512265833382894,1.5624762587070602,-0.591120783183697,2.443403871815128,0.567251859920262,4.2322655561028055,20,19,1,3,False,True,False,True,False,1.0,0.9980596,1
-1.2131689327253254,-0.7101099597742969,1.224667610107916,-0.495525779249036,0.6681736845566505,-0.3663545304131285,-0.2729325833876487,0.9642428503056668,-1.0512265833382894,1.5624762587070602,-0.591120783183697,-0.5878866956241359,-0.3351222097256696,5.576407449803271,12,28,2,1,False,True,False,True,False,1.0,0.9998816,1
0.6232157547162559,1.4179756225894635,-1.22188049597093,-1.0858402753322576,0.1370612355704712,0.4433539068034366,-0.2729325833876487,0.7845287569890732,-0.09498902195608,1.0032363492880934,-0.591120783183697,1.494264287596438,0.5096235938756395,3.942325547432301,8,12,5,4,False,True,False,True,False,1.0,0.9889237,1
1.5946999471211267,-0.7101099597742969,1.224667610107916,-0.4450340762066885,-0.7943655806254145,-0.356899515859707,-0.2729325833876487,-0.5287674998692311,-0.09498902195608,2.121716168126027,-0.591120783183697,0.3551380487800221,-0.3288010932509896,4.526830479977814,16,24,4,0,False,True,False,True,False,1.0,0.9978536,1
1.0722651026444066,1.4179756225894635,1.224667610107916,2.30982618874492,-0.6461637137861334,-1.2763813263101529,3.663908455296782,1.5942463404808978,-0.09498902195608,1.0032363492880934,1.098366062589733,-0.062815899692414,-1.41677166555602,4.752829427590711,7,26,1,3,False,True,False,False,False,1.0,0.99992764,1
1.1194414932827723,-0.0007480989863767,1.224667610107916,-1.4236998181409697,-0.8858566437253117,1.9661421122781089,-0.2729325833876487,-1.1832576121851213,0.8612485394261293,-0.6744833789688074,-0.591120783183697,-1.1840065137743647,2.050620825470225,3.857876168412224,14,10,6,5,False,False,True,True,False,1.0,0.96376836,1
-1.2061798378159378,0.7086137618015436,1.224667610107916,0.0553568488735411,-1.3091393643878582,-0.203126143930677,-0.2729325833876487,-1.1575048707641378,0.8612485394261293,3.799435896382928,1.098366062589733,-0.5319277501419553,-0.2061903494367886,3.663200835059185,6,5,3,6,True,False,False,True,False,1.0,0.9928939,1
-1.5102054663742968,-1.4194718205622172,-1.22188049597093,0.3474859186462334,-0.8690059016558679,-0.9436281282926594,-0.2729325833876487,0.1141154795368862,-0.09498902195608,2.680956077544994,-0.591120783183697,-0.8276396729906643,-0.963439737555164,4.010934413170807,22,16,6,4,True,False,False,True,False,1.0,0.9993333,1
0.8730758977268611,-0.0007480989863767,1.224667610107916,-0.5173207670625415,0.5118878312464529,4.398306018842633,3.663908455296782,-0.1741418346441715,0.8612485394261293,1.0032363492880934,-0.591120783183697,0.305620195920979,4.422589394656458,-1.124165409531998,16,2,4,6,True,False,False,True,False,0.0,0.750022,1
0.2859919253383061,-0.0007480989863767,-1.22188049597093,-0.305569124856121,0.3423767399344271,-0.4011073266280726,3.663908455296782,0.797907209483142,1.8174861008083387,1.0032363492880934,2.787852908363163,1.704630178308039,-0.3815427320104932,4.388140209811271,15,16,7,6,True,False,False,True,False,1.0,0.9999981,1
0.319190126157897,-0.7101099597742969,0.0013935570684929,-0.0269625233261274,0.3619175923666586,1.1705647900686582,3.663908455296782,0.0968139283860488,-0.09498902195608,3.2401959869639607,1.098366062589733,-0.3982701025941362,1.1701917110581568,4.452595944585609,22,2,7,6,False,False,True,False,False,1.0,0.9988319,1
0.8695813502721673,1.4179756225894635,-1.22188049597093,-0.1275937611911287,-0.2315794718093531,-0.8305525428375975,3.663908455296782,1.7562410009137388,-0.09498902195608,2.121716168126027,1.098366062589733,-1.0363454566252814,-0.8212288264356535,4.5595408539744176,6,12,5,4,True,False,False,True,False,1.0,0.99972504,1
0.7035903461742128,0.7086137618015436,0.0013935570684929,-1.1712002042148928,-0.4001619971078277,0.3526990123454069,-0.2729325833876487,0.9281241470920764,-0.09498902195608,0.4439964398691264,1.098366062589733,-0.6204925793500279,0.4243967751885359,5.017343125005552,6,22,4,5,True,False,False,False,False,1.0,0.9994941,1
-1.062903392173493,-0.7101099597742969,-1.22188049597093,0.8326044200919073,-1.102574392520374,-0.6765073696510622,-0.2729325833876487,0.7199940959372654,0.8612485394261293,-0.6744833789688074,-0.591120783183697,1.825622818548542,-0.7267359853661418,4.909762021716897,10,3,5,2,True,False,False,True,False,1.0,0.56287545,1
-1.6727019230175575,-1.4194718205622172,1.224667610107916,0.274652929549664,0.7752796776050151,-1.0845238614507278,-0.2729325833876487,-0.4082741088515567,2.773723662190548,1.5624762587070602,2.787852908363163,0.4007313442925078,-1.0995933664479591,4.001334318704583,10,5,4,2,True,False,False,False,False,1.0,0.9564034,1
-1.027957917626555,1.4179756225894635,-1.22188049597093,0.1119501453103536,0.9178077329938472,-0.1781568659860072,-0.2729325833876487,1.440160247769492,-0.09498902195608,4.358675805801894,-0.591120783183697,-1.3029281697560693,-0.1847586997467465,3.989067928455856,11,3,5,2,True,False,False,True,False,1.0,0.9692671,1
0.7263049046297224,-0.7101099597742969,-1.22188049597093,0.7918905079295085,-0.5603328067541328,-0.1183111488737054,-0.2729325833876487,-0.6456309331472561,-0.09498902195608,0.4439964398691264,-0.591120783183697,0.0174384428953012,-0.1669977637325707,4.465541418210576,1,16,4,6,True,False,False,True,False,1.0,0.982895,1
-0.8986596618028853,-0.7101099597742969,1.224667610107916,-0.8569839763954803,0.2481887387804657,-0.909705650175428,-0.2729325833876487,-0.6232461937527517,0.8612485394261293,1.5624762587070602,1.098366062589733,-0.3896347625576561,-0.8552104286211083,4.739319242526554,12,19,4,2,False,False,True,True,False,1.0,0.9997527,1
-1.345961736003689,-0.7101099597742969,-1.22188049597093,-0.8248509429878639,0.1201285612057142,4.004085780625979,-0.2729325833876487,-0.9700506098274329,-1.0512265833382894,0.4439964398691264,2.787852908363163,1.6101316139959434,4.048042840135127,-0.8727615954016344,4,3,3,4,False,False,True,True,False,0.0,0.8817994,1
-0.0896719260412751,-0.0007480989863767,0.0013935570684929,-0.9858273886277394,-0.994416935015488,4.139978829465649,-0.2729325833876487,0.8642194271600361,0.8612485394261293,0.4439964398691264,1.098366062589733,0.5254163593434309,4.193638259645591,-0.9078237423538502,18,1,6,3,True,False,False,True,False,0.0,0.75730675,1
-1.1659925420869597,-0.7101099597742969,1.224667610107916,-0.891527784825969,-0.9586671434937672,-0.9463147915248652,-0.2729325833876487,1.315076394730543,-0.09498902195608,1.5624762587070602,-0.591120783183697,-0.7233305121884496,-0.8896230486651545,4.707402323843243,1,10,2,4,False,False,False,True,False,1.0,0.97103024,1
-1.3407199148216484,-1.4194718205622172,1.224667610107916,-0.4730951801413117,1.853344819337953,-1.2365049981194312,-0.2729325833876487,2.275586913396772,-0.09498902195608,1.0032363492880934,1.098366062589733,-0.5542570785529032,-1.2051427691436682,5.575885627840475,6,13,1,4,False,True,False,False,False,1.0,0.99974185,1
0.1566936695146362,-0.7101099597742969,-1.22188049597093,-0.6365423943484289,-0.0079998932817984,-0.1141107408015445,-0.2729325833876487,0.2072033133242869,1.8174861008083387,4.917915715220861,-0.591120783183697,1.2111380731476746,-0.0746109508291702,4.71548699014354,11,16,2,3,False,False,True,False,True,1.0,0.999984,1
0.2807501041562654,1.4179756225894635,0.0013935570684929,0.744342821839064,2.8935913790925074,-1.0814180740656436,-0.2729325833876487,0.7361043722972557,3.7299612235727575,-0.6744833789688074,-0.591120783183697,-0.58463477959774,-1.1254923861535309,5.480320726188247,14,13,7,3,True,False,False,True,False,1.0,0.9993291,1
1.682063633488471,1.4179756225894635,1.224667610107916,-1.4493078873613352,-1.35373784380342,1.2279063688433565,-0.2729325833876487,-0.7970413353598481,-1.0512265833382894,-1.2337232883877742,-0.591120783183697,0.4656647492562153,1.3152513293941357,3.829104477997815,7,11,3,5,True,False,False,True,False,1.0,0.9398882,1
-1.5888327841049068,0.7086137618015436,0.0013935570684929,0.8296603872753275,2.4552809099312385,-0.3593837562632723,-0.2729325833876487,0.5378974530389776,-0.09498902195608,2.121716168126027,2.787852908363163,-0.4122619672074158,-0.4099826707247028,4.17749569474748,17,29,6,3,False,True,False,False,False,1.0,0.9995578,1
1.6296454216680645,-0.0007480989863767,1.224667610107916,-0.7971291587885142,-0.1273547644795075,0.5609870999792499,-0.2729325833876487,2.055144943722943,0.8612485394261293,2.121716168126027,-0.591120783183697,1.871945430776751,0.6092265210614913,4.304148318539398,3,19,7,2,False,False,True,False,False,1.0,0.99883837,1
1.6244036004860238,-0.0007480989863767,-1.22188049597093,0.2206106255429822,0.7035684361320135,-0.6575592884976891,-0.2729325833876487,-0.8331600385734385,-1.0512265833382894,2.680956077544994,1.098366062589733,-0.932156954552712,-0.6700354212168528,4.074968401427269,21,10,7,0,False,False,True,True,False,1.0,0.92198384,1
0.8451195180893109,1.4179756225894635,-1.22188049597093,-0.406531020977468,-0.5445676675975908,0.3943962140325445,-0.2729325833876487,-0.1077734836001696,0.8612485394261293,1.0032363492880934,-0.591120783183697,0.4348931580994276,0.4188094968996705,5.392132814475814,5,15,6,3,False,False,True,True,False,1.0,0.99902904,1
-1.2935435241832822,1.4179756225894635,-1.22188049597093,0.5669737055380621,0.0105714269892254,-0.2628696090464227,-0.2729325833876487,-0.4873784971882803,-0.09498902195608,3.2401959869639607,1.098366062589733,-0.9885391773889862,-0.2974178471899474,4.289980494837199,14,13,7,3,True,False,False,True,False,1.0,0.99992406,1
-0.3884557334175934,-0.0007480989863767,-1.22188049597093,1.6114900195037771,-0.4092906203439891,0.1884345362340519,-0.2729325833876487,0.6171016340283378,-1.0512265833382894,1.5624762587070602,6.166826599910023,-0.1327541541275409,0.0886105437510734,5.582633572126487,2,28,1,5,False,True,False,False,False,1.0,0.9999348,1
0.7367885469938037,0.7086137618015436,0.0013935570684929,-0.92693266064515,-0.7611010687281983,0.7963261092568859,-0.2729325833876487,-1.346000717512735,0.8612485394261293,2.121716168126027,1.098366062589733,2.751956697831864,0.8521701134823538,5.313981040239611,2,2,1,0,True,False,False,True,False,1.0,0.8099121,1
1.6016890420305143,-0.0007480989863767,1.224667610107916,-0.8334136452651805,-0.2784037785809273,-0.6911894339487032,-0.2729325833876487,-0.8181225332292895,-1.0512265833382894,2.121716168126027,1.098366062589733,-0.5185989254615232,-0.6385298881858129,4.27542666584745,21,9,2,3,True,False,False,True,False,1.0,0.995943,1
-1.155508899722878,-0.0007480989863767,0.0013935570684929,1.5627043879362938,-1.5125704259596071,2.207916497747332,-0.2729325833876487,-0.1155884957097584,1.8174861008083387,3.2401959869639607,2.787852908363163,1.865211009940372,2.107588974608521,4.805783634445352,6,12,7,2,False,True,False,True,False,1.0,0.99999976,1
0.413542907434629,1.4179756225894635,-1.22188049597093,0.0555257375592401,0.6015149346279716,-0.5423860576319487,3.663908455296782,-1.6043264729436602,2.773723662190548,1.0032363492880934,-0.591120783183697,-0.4878091422024567,-0.5448700871721178,4.716509189330933,6,19,7,2,True,False,False,True,False,1.0,0.99992394,1
-1.440314517280421,0.7086137618015436,0.0013935570684929,-1.0085155339462215,2.7411426882794845,-0.6696539360873669,-0.2729325833876487,0.4170360766147065,-0.09498902195608,2.680956077544994,-0.591120783183697,-0.2325950547315397,-0.6062208114860151,5.617781498031492,18,8,1,6,False,True,False,False,False,1.0,0.9986534,1
-1.361687199549811,0.7086137618015436,1.224667610107916,0.9497594038466592,-0.2600645998132913,0.3058845469026135,-0.2729325833876487,-1.3851443855093668,-0.09498902195608,2.680956077544994,1.098366062589733,0.6676582302300871,0.246712390234913,4.142640846931168,22,19,7,2,True,False,False,True,False,1.0,0.9994054,1
1.4094889320223565,0.7086137618015436,-1.22188049597093,-0.5976496109599748,-0.9861076347324602,0.2825187870498585,-0.2729325833876487,-0.7568124222657956,-0.09498902195608,-1.792963197806741,-0.591120783183697,-0.0155463652173761,0.3189267980488056,4.935552893521912,9,17,1,1,False,False,False,False,False,1.0,0.99470645,1
-1.2935435241832822,1.4179756225894635,1.224667610107916,-1.059796932052128,-0.2911647335759803,-1.299295923851783,3.663908455296782,1.6353234911223595,-0.09498902195608,2.680956077544994,1.098366062589733,0.8377721121767432,-1.2316004864700274,4.268764500514226,21,14,2,1,False,True,False,True,False,1.0,0.9998186,1
-0.6103594967906484,1.4179756225894635,1.224667610107916,0.0050602410591508,-0.1713933732104283,-0.9620021412735684,-0.2729325833876487,-0.4739938076534221,-0.09498902195608,-0.6744833789688074,1.098366062589733,1.36050767190246,-0.9606398587338818,-1.1378400042556651,5,12,2,6,False,True,False,False,True,0.0,0.6278395,1
-1.0052433591710457,-0.0007480989863767,-1.22188049597093,-0.3167676102323114,-1.0616628663939127,0.3694429142501857,-0.2729325833876487,1.8290646891751587,-0.09498902195608,0.4439964398691264,1.098366062589733,-1.0620240365842204,0.388357501891774,5.242126870787282,4,23,5,1,False,True,False,True,False,1.0,0.9987753,1
-1.076881581992268,-0.7101099597742969,1.224667610107916,-1.0407483212684143,0.2922819690415954,-1.1945070661055304,-0.2729325833876487,-1.506866473562627,-0.09498902195608,3.2401959869639607,2.787852908363163,0.0190389591757181,-1.128170143150261,5.118026170840815,21,14,2,1,False,True,False,True,False,1.0,0.9999018,1
-0.6365686027008517,0.7086137618015436,-1.22188049597093,-0.2395580984357449,-1.2503119763528796,2.126583873107083,-0.2729325833876487,-0.3595378721202504,-0.09498902195608,0.4439964398691264,-0.591120783183697,3.284469501860188,2.1376724884004,1.298160734748819,1,5,4,2,False,True,False,True,False,0.0,0.74065894,1
-0.0477373565849498,0.7086137618015436,-1.22188049597093,-1.190723787873632,0.1616204410906452,-0.1751341497379322,-0.2729325833876487,-0.684487697267558,-0.09498902195608,-1.2337232883877742,1.098366062589733,1.0253003451579472,-0.1013120872528183,4.177853107050764,15,10,5,2,False,True,False,True,False,1.0,0.94024277,1
-1.525930929920419,-0.0007480989863767,1.224667610107916,-0.1136393206451946,-0.4773285639104425,2.7549396129181365,-0.2729325833876487,-1.031061342833017,-0.09498902195608,-0.1152434695498404,2.787852908363163,3.37879679608117,2.7571599237545947,1.3185832737584993,22,5,2,6,False,False,False,True,False,0.0,0.97500676,1
-0.4950394307857536,-1.4194718205622172,1.224667610107916,0.9193252698108344,-1.1405568390893837,5.919579679391772,-0.2729325833876487,-0.8564928081679888,2.773723662190548,-1.2337232883877742,1.098366062589733,0.1748384554137768,5.85251392355238,0.8668141224068077,0,4,5,3,False,True,False,True,False,0.0,0.5542416,1
-0.0669573675857656,1.4179756225894635,1.224667610107916,-0.0269343035563875,-0.8373322418259856,-0.6698748674446268,-0.2729325833876487,-0.676204907098736,-1.0512265833382894,3.2401959869639607,1.098366062589733,0.6648596007521423,-0.6670457432622113,3.901594841349992,9,20,2,0,False,False,True,False,False,1.0,0.9978696,1
-1.0244633701718613,-0.0007480989863767,-1.22188049597093,-1.117775259191809,0.2925141105449831,-0.4674211310098661,-0.2729325833876487,0.3823955520682929,-0.09498902195608,-0.1152434695498404,1.098366062589733,4.736710041979728,-0.397594195800308,0.225630746806428,5,3,1,1,True,False,False,True,False,0.0,0.89468473,1
0.3978174438885071,0.7086137618015436,1.224667610107916,-1.400844650774657,0.1715274211322832,-0.4751082054696559,-0.2729325833876487,1.129200105113651,-1.0512265833382894,3.2401959869639607,-0.591120783183697,-1.115538360014642,-0.3877907343062016,4.995276489400762,20,8,2,2,True,False,False,True,False,1.0,0.9763475,1
-0.0826828311318876,-0.0007480989863767,0.0013935570684929,1.214447574791338,-0.3707756138554428,2.3503496180092496,-0.2729325833876487,-0.8426839998594258,0.8612485394261293,-0.6744833789688074,2.787852908363163,2.2526784157304047,2.2712760682685587,0.979148809329147,5,3,1,1,True,False,False,False,True,0.0,0.9761698,1
-0.9301105888951292,-0.7101099597742969,-1.22188049597093,0.5469115973302227,1.3533734702621192,-0.2335008577344691,-0.2729325833876487,2.824989125445733,-1.0512265833382894,3.799435896382928,1.098366062589733,-0.499467753082416,-0.2668615572500182,4.480488400733938,13,10,1,1,False,True,False,True,False,1.0,0.9992449,1
0.3226846736125908,-1.4194718205622172,1.224667610107916,-0.0526902502845417,0.6521832315879967,-0.4816766449004137,-0.2729325833876487,-1.3237344818932364,-1.0512265833382894,0.4439964398691264,1.098366062589733,-0.9987678035113876,-0.4775849341502904,4.427384080711915,9,22,1,6,False,True,False,True,False,1.0,0.99987733,1
-0.4059284706910622,1.4179756225894635,1.224667610107916,-0.4437415095994217,-1.0590956544740946,0.0860349789351882,-0.2729325833876487,0.5507769422698642,-1.0512265833382894,2.680956077544994,1.098366062589733,0.5632755235784879,0.1132825104638564,5.410861219167924,23,8,4,5,False,True,False,True,False,1.0,0.99077797,1
-0.1001555684053565,-0.0007480989863767,1.224667610107916,-0.2969619005845123,-1.457511923509042,1.3145575279211197,-0.2729325833876487,0.6858774828171932,-1.0512265833382894,2.121716168126027,1.098366062589733,0.3363061131601962,1.3306039681834034,5.491043095286784,11,23,4,6,True,False,False,True,False,1.0,0.9999006,1
0.3279264947946315,-1.4194718205622172,0.0013935570684929,0.9980524676607004,-0.826168966589543,-0.8947602493961737,-0.2729325833876487,0.9766171392325814,-0.09498902195608,2.680956077544994,1.098366062589733,-1.034877921502763,-0.954823943334364,3.9057122310838297,10,20,2,0,False,True,False,True,False,1.0,0.9988224,1
0.5183793310754425,-0.7101099597742969,0.0013935570684929,0.0463082337573938,0.023694249621912,-0.6039640394988411,-0.2729325833876487,0.199388301214698,-0.09498902195608,-0.6744833789688074,1.098366062589733,2.8311415158424333,-0.6057717669147925,0.0781981717015445,4,4,7,1,True,False,False,True,False,0.0,0.7226645,1
0.3314210422493253,-0.0007480989863767,1.224667610107916,-0.8255154619442074,-1.185141663122393,-0.6623623482264102,-0.2729325833876487,2.3168948345474547,0.8612485394261293,-0.6744833789688074,1.098366062589733,-0.3302584617599784,-0.610240632642631,4.322133305640677,5,13,2,0,True,False,False,True,False,1.0,0.98172647,1
-0.2067392657735168,-0.0007480989863767,1.224667610107916,-0.4140370916782895,-1.437506788070035,-0.2431016862654303,-0.2729325833876487,-0.1893477400896444,1.8174861008083387,0.4439964398691264,-0.591120783183697,1.1711330182839657,-0.2171151726016923,4.435347226829096,1,18,3,5,False,True,False,True,False,1.0,0.99157834,1
-0.8969123880755383,-0.7101099597742969,1.224667610107916,-0.9501788005959416,-0.3497121862686383,0.9090925096177218,-0.2729325833876487,0.4530300390125015,0.8612485394261293,0.4439964398691264,-0.591120783183697,-0.955717281884538,0.9661754566601084,4.815183578021736,23,28,4,4,True,False,False,True,False,1.0,0.99764234,1
0.0902972678754544,-0.0007480989863767,0.0013935570684929,-0.7286001384656832,-1.3209922364431883,-1.2336273287322603,-0.2729325833876487,-0.8470499284122687,0.8612485394261293,1.5624762587070602,-0.591120783183697,-0.8055076977918326,-1.1864948275384937,3.864516889007251,5,26,6,0,False,True,False,True,False,1.0,0.975067,1
-1.3739181156412392,0.7086137618015436,1.224667610107916,-0.7556282917095282,-0.3022051103694528,0.5861524954423776,-0.2729325833876487,1.0092056773591591,0.8612485394261293,3.799435896382928,-0.591120783183697,-0.8574372092352578,0.6317857779762422,5.498212786090673,8,3,5,2,False,False,False,True,False,1.0,0.6834891,1
1.2592233914705238,-0.0007480989863767,-1.22188049597093,0.0929727390034937,0.1626514224733381,-1.1400651105010753,-0.2729325833876487,-0.5553185825113058,-1.0512265833382894,3.799435896382928,1.098366062589733,-0.5877240939920141,-1.1438207031477716,3.810297442598983,19,16,6,4,True,False,False,False,True,1.0,0.99969196,1
1.430456216750519,0.7086137618015436,-1.22188049597093,0.3422398143028158,-0.5109754265191212,-0.3906056924011234,-0.2729325833876487,-0.5615057269747631,-0.09498902195608,1.0032363492880934,-0.591120783183697,-0.6610055748130524,-0.4110561325761288,4.16550093784925,13,16,2,3,False,False,False,True,False,1.0,0.99868494,1
